'99e19fd6,Carlos Martinez de la Casa Garcia,2019-06-05 14:35:41,Incluir @Transactional(readOnly = true)'
'8ac407e9,Juan Carlos Ballesteros,2019-06-05 14:33:20,Test de organigrama corregidos'
'009d3d69,Juan Carlos Ballesteros,2019-06-05 13:48:16,Errores en organigrama'
'd6cafba9,Carlos Martinez de la Casa Garcia,2019-06-05 13:02:55,Organigrama'
'cee57684,Carlos Martinez de la Casa Garcia,2019-06-05 11:40:04,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'8f0ae047,Carlos Martinez de la Casa Garcia,2019-06-05 11:39:46,Cambios modelos x e y para los Search'
'9823ba11,Juan Carlos Ballesteros,2019-06-05 11:35:21,Autor corregido en Liquibase'
'5c6f66d2,Juan Carlos Ballesteros,2019-06-05 10:37:39,Subida para que funcionen los cambios de x e y'
'23c1d99b,Carlos Martinez de la Casa Garcia,2019-06-05 09:59:49,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'34631590,Juan Carlos Ballesteros,2019-06-05 09:57:50,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'7ff8da4d,Juan Carlos Ballesteros,2019-06-05 09:57:10,Test de validacion de URLs añadidos'
'c2562773,Carlos Martinez de la Casa Garcia,2019-06-05 09:57:00,Cambios modelos x e y'
'3c2fec0f,Juan Carlos Ballesteros,2019-06-05 09:31:20,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'649d1cb6,Juan Carlos Ballesteros,2019-06-05 09:30:57,Recolocación de campos'
'd7cd65dd,Carlos Martinez de la Casa Garcia,2019-06-05 08:52:11,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'43d02f20,Carlos Martinez de la Casa Garcia,2019-06-05 08:50:25,Volvemo a X e Y'
'66750e1f,Juan Carlos Ballesteros,2019-06-05 08:49:52,Errores x e y corregidos'
'68158e7d,Juan Carlos Ballesteros,2019-06-05 08:33:53,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'4ab643a0,Juan Carlos Ballesteros,2019-06-05 08:32:12,Todo Roto (x e y malignas)'
'fa6f3577,Juan Carlos Ballesteros,2019-06-04 12:23:12,Que bueno es Carlos, es el mejor'
'd574d0aa,Juan Carlos Ballesteros,2019-06-04 12:10:10,Constantes en negotiation'
'6c4844f1,Juan Carlos Ballesteros,2019-06-04 10:54:21,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'901456ae,Juan Carlos Ballesteros,2019-06-04 10:54:04,Latitud y longitud ocultados en search'
'932dba0e,Carlos Martinez de la Casa Garcia,2019-06-04 10:34:54,Control de extension version X'
'977ddc4b,Juan Carlos Ballesteros,2019-06-04 09:03:58,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'3e0b6a6f,Juan Carlos Ballesteros,2019-06-04 09:03:37,Swagger files en doFilter'
'09fcc35f,Carlos Martinez de la Casa Garcia,2019-06-03 14:59:37,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'52cd436b,Carlos Martinez de la Casa Garcia,2019-06-03 14:59:20,Control de Excepciones para las extensiones incorrectas'
'78cd4530,Juan Carlos Ballesteros,2019-06-03 14:23:25,Alojamiento, Organigrama y Monumento revisado para carga en SOLR'
'52656b2a,Juan Carlos Ballesteros,2019-06-03 11:14:31,Test de URLs para listados en diferentes formatos añadidos'
'a7f99eef,Juan Carlos Ballesteros,2019-05-31 14:23:34,Consulta geo en LocalComercial con sus tests'
'f1e4289d,Juan Carlos Ballesteros,2019-05-31 13:33:30,Refactorización de tests en LocalComercial'
'd9f15b79,Juan Carlos Ballesteros,2019-05-31 12:33:16,Refactorización de tests en Organigrama'
'08251876,Juan Carlos Ballesteros,2019-05-31 12:03:39,Refactorización de tests en punto de interes turistico'
'8dcf81d3,Juan Carlos Ballesteros,2019-05-31 11:25:39,Refactorización de tests en instalaciones deportivas. Cambios para ajustar el tipo en algunos datasets'
'45ce7b22,Carlos Martinez de la Casa Garcia,2019-05-31 08:40:55,Corrección del contexto del grouby organigrama'
'8158ae69,Juan Carlos Ballesteros,2019-05-30 18:25:06,Bug: control de seguridad aplicada solo a la URI Base, ahora se aplica a toda la url'
'bb35888b,Carlos Martinez de la Casa Garcia,2019-05-30 17:47:23,Permisos para los servicios del usuarios modificados'
'6e3535d8,Juan Carlos Ballesteros,2019-05-30 17:43:14,Refactorización de tests en monumento'
'c0218181,Juan Carlos Ballesteros,2019-05-30 17:32:24,Refactorización de tests en instalaciones deportivas'
'f9768302,Juan Carlos Ballesteros,2019-05-30 17:14:54,Refactorización de tests en equipamiento'
'e3ca3fdd,Juan Carlos Ballesteros,2019-05-30 16:05:01,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'53fd266a,Juan Carlos Ballesteros,2019-05-30 16:04:47,Refactorización de tests en callejero (el de antes era calidad del aire)'
'e69bf18c,Carlos Martinez de la Casa Garcia,2019-05-30 15:54:25,Creamos contolador para usuarios'
'82b52b04,Juan Carlos Ballesteros,2019-05-30 15:14:41,Refactorización de tests en callejero'
'178a018e,Juan Carlos Ballesteros,2019-05-30 13:37:29,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'67b64210,Juan Carlos Ballesteros,2019-05-30 13:37:12,Refactorización de tests en aviso queja y sugerencia'
'a39afee6,Carlos Martinez de la Casa Garcia,2019-05-30 13:33:14,Operaciones con usuario'
'c88ec399,Juan Carlos Ballesteros,2019-05-30 13:24:54,Refactorización de tests en aparcamiento'
'075516eb,Juan Carlos Ballesteros,2019-05-30 12:57:47,Refactorización de tests en alojamiento'
'721b6c69,Juan Carlos Ballesteros,2019-05-30 12:27:53,Refactorización de tests en agenda'
'ecce1079,Juan Carlos Ballesteros,2019-05-30 10:56:33,Refactorización de tests en subvencion'
'09402b31,Juan Carlos Ballesteros,2019-05-30 10:20:49,Correción rowCount distinct'
'430b7889,Juan Carlos Ballesteros,2019-05-29 15:51:08,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'e763afc2,Juan Carlos Ballesteros,2019-05-29 15:50:53,Query distinct, documentación mejorada'
'bdaa180c,Carlos Martinez de la Casa Garcia,2019-05-29 13:15:45,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'a6351bdf,Carlos Martinez de la Casa Garcia,2019-05-29 13:15:10,Correción del parametro de la versión'
'e6e6a8ec,Juan Carlos Ballesteros,2019-05-29 13:10:07,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'9ac73a39,Juan Carlos Ballesteros,2019-05-29 13:09:58,Query distinct añadida en subvencion (hay que replicar en los demás)'
'414bcf40,Carlos Martinez de la Casa Garcia,2019-05-29 11:38:11,Cambios para Jmeeter, y el log de estadisticas para el control de peticiones con formato'
'e775b02e,Carlos Martinez de la Casa Garcia,2019-05-29 09:31:24,Cambio de directorio APIFilter'
'45e4674a,Juan Carlos Ballesteros,2019-05-28 18:06:26,SPARQL Interceptor: queries de Local Comercial listas'
'c773b248,Juan Carlos Ballesteros,2019-05-28 17:18:20,Todos los conjuntos de datos actualizados'
'c927d55b,Juan Carlos Ballesteros,2019-05-28 16:38:52,SPARQL Interceptor: primera query'
'5591bd07,Juan Carlos Ballesteros,2019-05-28 16:31:07,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'14cdd5a6,Juan Carlos Ballesteros,2019-05-28 16:20:33,Sincronización al solicitar el token'
'91a7a0dc,Carlos Martinez de la Casa Garcia,2019-05-28 16:20:26,Eliminamos la funcionalidad del groupby para el formato html'
'76b1b328,Carlos Martinez de la Casa Garcia,2019-05-28 13:49:59,Añadimos a Organigrama GroupBy'
'90c41cb2,Carlos Martinez de la Casa Garcia,2019-05-28 13:27:30,Añadimos a Organigrama GroupBy'
'a5301d7a,Carlos Martinez de la Casa Garcia,2019-05-28 13:12:45,Añadimos GroupBy al GenericController'
'14646968,Juan Carlos Ballesteros,2019-05-27 18:31:16,Tests ajustados por coordenadas erroneas en ETL'
'99e99bed,Juan Carlos Ballesteros,2019-05-27 18:25:56,Tests ajustados por coordenadas erroneas en ETL'
'0fc4f88d,Juan Carlos Ballesteros,2019-05-27 17:55:38,Cerramos el flujo cuando se produce un error en el API Filter'
'986f73fe,Carlos Martinez de la Casa Garcia,2019-05-27 16:23:17,Pruebas en Jmeter'
'89229a87,Carlos Martinez de la Casa Garcia,2019-05-27 16:14:47,Pruebas en Jmeter'
'5c8d3445,Carlos Martinez de la Casa Garcia,2019-05-27 16:14:19,Añadimo thread al log para controlar los errores de thread abiertos'
'2b7ffdb8,Juan Carlos Ballesteros,2019-05-27 15:44:33,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'728d1444,Juan Carlos Ballesteros,2019-05-27 15:44:26,Pruebas jMeter'
'5d54109a,Carlos Martinez de la Casa Garcia,2019-05-27 14:54:20,Añadimos los metodos de control para mostrar o no las referencias de las coordenadas.'
'e4263abf,Juan Carlos Ballesteros,2019-05-27 14:46:55,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'efc10963,Juan Carlos Ballesteros,2019-05-27 14:46:44,Ajustes de coordendas en equipamientos'
'23b433f7,Carlos Martinez de la Casa Garcia,2019-05-27 13:42:00,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'ed51210c,Carlos Martinez de la Casa Garcia,2019-05-27 13:41:31,Añadimos a la lista de srId validos: EPSG:4083 (Canarias)'
'a9eebf8b,Juan Carlos Ballesteros,2019-05-27 13:22:37,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'ba562e85,Juan Carlos Ballesteros,2019-05-27 13:22:19,Cambio de nombre para los modulos de carga'
'dffe6d67,Carlos Martinez de la Casa Garcia,2019-05-27 13:21:20,Añadimos a la lista de srId validos: EPSG:4082'
'c0e422ad,Juan Carlos Ballesteros,2019-05-27 12:35:06,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'057ec454,Juan Carlos Ballesteros,2019-05-27 12:34:57,Cambios por actualización de librería para transformar coordendadas'
'8010a87a,Carlos Martinez de la Casa Garcia,2019-05-27 12:31:09,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'0ad3b572,Carlos Martinez de la Casa Garcia,2019-05-27 12:30:32,Actualización de los cambios en Coordenadas'
'f0532fc4,Juan Carlos Ballesteros,2019-05-27 12:25:51,Test actualizados con nuevas coordenadas'
'913e1055,Juan Carlos Ballesteros,2019-05-27 10:08:20,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'bc657f68,Juan Carlos Ballesteros,2019-05-27 10:07:42,Correción formatos'
'dbe21e7e,Carlos Martinez de la Casa Garcia,2019-05-24 13:55:17,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'ec08509a,Carlos Martinez de la Casa Garcia,2019-05-24 13:54:42,Cambios en la configuración de coordenadas'
'7c4ebf62,Juan Carlos Ballesteros,2019-05-24 13:44:01,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'505a0318,Juan Carlos Ballesteros,2019-05-24 13:43:46,Consulta geografica añadida en puntos wifi'
'4c22f6c9,Carlos Martinez de la Casa Garcia,2019-05-24 13:37:19,correción en html'
'14ce03ef,Juan Carlos Ballesteros,2019-05-24 12:57:54,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'd8e545bc,Juan Carlos Ballesteros,2019-05-24 12:57:46,Consulta geografica añadida en instalaciones deportivas'
'7fb78d18,Juan Carlos Ballesteros,2019-05-24 10:26:47,Consulta geografica añadida en aparcamientos'
'd104a012,Juan Carlos Ballesteros,2019-05-24 10:11:09,Consulta geografica añadida en avisos quejas y sugerencias'
'f079905e,Juan Carlos Ballesteros,2019-05-24 09:35:51,Tests de avisos quejas y sugerencias adaptados'
'16693a78,Juan Carlos Ballesteros,2019-05-24 09:27:35,Avisos quejas y sugerencias (datos) actualizado con las nuevas coordenadas'
'958661a5,Juan Carlos Ballesteros,2019-05-24 09:17:43,Avisos quejas y sugerencias actualizado con las nuevas coordenadas'
'69c93baf,Juan Carlos Ballesteros,2019-05-24 09:17:02,Avisos quejas y sugerencias actualizado con las nuevas coordenadas'
'354cbb1f,Juan Carlos Ballesteros,2019-05-24 08:48:35,Consulta geografica añadida en equipamiento'
'aabb462c,Juan Carlos Ballesteros,2019-05-23 16:50:24,Consulta geografica añadida en monumento'
'c26b87c2,Juan Carlos Ballesteros,2019-05-23 16:39:15,Consulta geografica añadida en puntos de interés turístico'
'87073853,Juan Carlos Ballesteros,2019-05-23 16:20:11,Consulta geografica añadida en organigrama'
'd88fc934,Juan Carlos Ballesteros,2019-05-23 16:00:25,Problema con datos de estaciones solucionado'
'5675e264,Juan Carlos Ballesteros,2019-05-22 18:12:54,Consulta geografica añadida en calidad del aire. Formateo de coordenadas en html. Cambios en algunos html->head'
'77f0a106,Juan Carlos Ballesteros,2019-05-22 16:29:50,Consulta geografica añadida en alojamientos'
'61c47feb,Juan Carlos Ballesteros,2019-05-22 15:26:12,HTML de localComercial controlando los nuevos parametros geográficos'
'ddc488a3,Juan Carlos Ballesteros,2019-05-22 15:16:22,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'dba7e374,Juan Carlos Ballesteros,2019-05-22 15:16:15,HTML de estación de calidad del aire controlando los nuevos parametros geográficos'
'9ef7c7d5,Juan Carlos Ballesteros,2019-05-21 18:26:16,CalidadAire ETL y Tests funcionando'
'321bdef5,Juan Carlos Ballesteros,2019-05-21 18:03:03,LocalComercial ETL y Tests funcionando'
'3c66df7a,Juan Carlos Ballesteros,2019-05-21 17:13:55,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'0644daaf,Juan Carlos Ballesteros,2019-05-21 17:13:09,Organigrama ETL y Tests funcionando'
'fd0209d1,Carlos Martinez de la Casa Garcia,2019-05-21 16:39:45,Cambiamos x e y a xETRS89 e yETRS89'
'831add43,Carlos Martinez de la Casa Garcia,2019-05-21 16:31:00,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'0c428834,Carlos Martinez de la Casa Garcia,2019-05-21 16:30:37,Cambiamos x e y a xETRS89 e yETRS89'
'3173d040,Juan Carlos Ballesteros,2019-05-21 16:12:09,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'0d65ece9,Juan Carlos Ballesteros,2019-05-21 16:11:47,Cambios para que compile CalidadAireEstacion y Organigrama(geometrias)'
'70ed17ee,Carlos Martinez de la Casa Garcia,2019-05-21 16:01:42,Cambiamos x e y a xETRS89 e yETRS89'
'079d7e80,Juan Carlos Ballesteros,2019-05-21 16:00:12,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'be672e4b,Juan Carlos Ballesteros,2019-05-21 15:59:47,Control de RSQL'
'c1cb0cb3,Juan Carlos Ballesteros,2019-05-21 15:48:55,Cambios para que compile AvisoQuejaSug(geometrias)'
'3bde4663,Juan Carlos Ballesteros,2019-05-21 15:31:22,Cambios para que compile LocalComercial (geometrias)'
'1254b31f,Juan Carlos Ballesteros,2019-05-21 15:17:40,Correción nombres en coordenadas de Portal'
'5d8960f6,Juan Carlos Ballesteros,2019-05-21 14:51:37,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'1e616a60,Juan Carlos Ballesteros,2019-05-21 14:50:46,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'18d4693a,Juan Carlos Ballesteros,2019-05-21 14:50:27,Cambios en query geografica'
'4a08a83d,Carlos Martinez de la Casa Garcia,2019-05-21 14:34:47,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'9ef393eb,Carlos Martinez de la Casa Garcia,2019-05-21 14:34:29,Cambiamos x e y a xETRS89 e yETRS89'
'390fe25c,Carlos Martinez de la Casa Garcia,2019-05-21 14:32:22,Cambiamos x e y a xETRS89 e yETRS89'
'6f235485,Juan Carlos Ballesteros,2019-05-21 13:43:20,Consultas geograficas en Portal'
'0cbb51cd,Carlos Martinez de la Casa Garcia,2019-05-21 13:02:47,Test de Equipamiento (punto wifi) Correcion para coordenadas x e y'
'cd6d6f46,Carlos Martinez de la Casa Garcia,2019-05-21 12:01:26,Test de Equipamiento (Ideportivas) Correcion para coordenadas x e y + liquibase correcion'
'f10497ff,Carlos Martinez de la Casa Garcia,2019-05-21 11:22:55,Test de Equipamiento Correcion para coordenadas x e y'
'a0837de8,Carlos Martinez de la Casa Garcia,2019-05-21 10:55:47,Test Aparcamiento'
'8f419517,Carlos Martinez de la Casa Garcia,2019-05-21 10:13:46,Correción en los campos obligatorios'
'0e66ae61,Carlos Martinez de la Casa Garcia,2019-05-21 09:54:27,correccion en ETL'
'a05ceb80,Carlos Martinez de la Casa Garcia,2019-05-21 09:52:58,correcion instalaciones deportivas liquibase'
'c85ef911,Carlos Martinez de la Casa Garcia,2019-05-21 09:51:13,Equipamientos, Aparcamientos, Punto Wifi, Aparcamientos (ETL + Liquibase + Modelos)'
'9babb8b1,Carlos Martinez de la Casa Garcia,2019-05-21 08:21:06,añadimos parametro al context.xml'
'4d929e36,Juan Carlos Ballesteros,2019-05-20 16:54:50,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'6e5a69b4,Juan Carlos Ballesteros,2019-05-20 16:54:38,Eliminamos contiene tramos y portales de via'
'12c865c5,Carlos Martinez de la Casa Garcia,2019-05-20 15:40:06,Añadimos documentación de la conexión via JNDI'
'd5711d58,Juan Carlos Ballesteros,2019-05-20 15:02:32,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'abcfaeff,Juan Carlos Ballesteros,2019-05-20 15:02:24,Parametros _ y srId added'
'd37de210,Carlos Martinez de la Casa Garcia,2019-05-20 14:54:26,Cambio en los constructores'
'88e004dd,Carlos Martinez de la Casa Garcia,2019-05-20 12:41:37,Test alojamientos (cambio en coordenadas X e Y)'
'86bc8e13,Carlos Martinez de la Casa Garcia,2019-05-20 12:08:29,Test Punto interes turisticos (cambio en coordenadas X e Y)'
'9bb7f691,Carlos Martinez de la Casa Garcia,2019-05-20 11:48:56,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'7c3ed9fe,Carlos Martinez de la Casa Garcia,2019-05-20 11:48:38,Test monumentos (cambio en coordenadas X e Y)'
'd5fc6c8d,Carlos Martinez de la Casa Garcia,2019-05-20 11:31:10,Correción ETL + Liquibase para Monumentos'
'2c5e1660,Carlos Martinez de la Casa Garcia,2019-05-20 09:37:03,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'3b0b9d8d,Carlos Martinez de la Casa Garcia,2019-05-20 09:36:40,Correción para las coordenadas'
'd96221e4,Juan Carlos Ballesteros,2019-05-17 15:54:10,Control de conversion de coordenadas'
'265371d7,Juan Carlos Ballesteros,2019-05-17 15:39:16,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'a745ae2d,Juan Carlos Ballesteros,2019-05-17 15:39:01,Validación de parametros en búsquedas'
'bb73a98c,Carlos Martinez de la Casa Garcia,2019-05-17 13:59:17,Templates para coordenadas'
'cbbb9ca7,Juan Carlos Ballesteros,2019-05-17 13:45:57,Revisión de CSVs para que las columnas se llamen igual que los campos java'
'dea7a5f6,Carlos Martinez de la Casa Garcia,2019-05-17 13:16:27,correción'
'9d088cc5,Carlos Martinez de la Casa Garcia,2019-05-17 13:13:03,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'2757a857,Carlos Martinez de la Casa Garcia,2019-05-17 13:11:58,Cambios iniciales para coordenadas'
'107a1b81,Juan Carlos Ballesteros,2019-05-17 13:06:08,Bug: booleanos en listado traducidos, ajustes de imagen'
'd52d1a36,Juan Carlos Ballesteros,2019-05-17 12:41:20,Bug: Imagen en monumento'
'fcbf2795,Juan Carlos Ballesteros,2019-05-17 12:28:51,Incidencia en Licencia corregida: el local no aparecía como URI'
'a0abb106,Juan Carlos Ballesteros,2019-05-17 12:04:45,api.json en utf-8'
'4123dae5,Juan Carlos Ballesteros,2019-05-17 11:42:42,api.json añadido para que devuelva exclusivamente en formato json'
'd358904e,Juan Carlos Ballesteros,2019-05-16 17:59:31,Tags documentación API'
'0e79aa4f,Juan Carlos Ballesteros,2019-05-16 17:16:02,Callejero Portal: Cambios en código para foreign keys'
'4792c320,Juan Carlos Ballesteros,2019-05-16 16:31:34,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'71e41f50,Juan Carlos Ballesteros,2019-05-16 15:14:33,Callejero relacion portal via añadida'
'e217fcff,Juan Carlos Ballesteros,2019-05-14 18:32:00,Actualización campos xETRS89 e yETRS89'
'704a41a2,Juan Carlos Ballesteros,2019-05-14 17:33:56,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'5de36caf,Juan Carlos Ballesteros,2019-05-14 17:26:12,Test de datos portal'
'ac524d4d,Carlos Martinez de la Casa Garcia,2019-05-14 08:42:18,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'84ccedcb,Carlos Martinez de la Casa Garcia,2019-05-14 08:41:46,nueva version del fichero agenda.properties para las conexiones jndi'
'aadbceb4,Juan Carlos Ballesteros,2019-05-13 18:54:54,Test Portal funcionamiento general ok'
'2cfd785e,Juan Carlos Ballesteros,2019-05-13 18:42:43,Correccion ETL Callejero Portal'
'8ac50165,Juan Carlos Ballesteros,2019-05-13 18:18:49,Callejero Portal: ETL'
'5dab5900,Juan Carlos Ballesteros,2019-05-13 18:18:16,Callejero Portal: subida inicial'
'905b0162,Juan Carlos Ballesteros,2019-05-13 15:03:24,via puede ser nulo en tramo'
'06fd3ca5,Juan Carlos Ballesteros,2019-05-13 13:38:38,Tramovia: tests de Foreign keys'
'4b0d37f7,Carlos Martinez de la Casa Garcia,2019-05-13 08:13:04,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'e7c50674,Carlos Martinez de la Casa Garcia,2019-05-13 08:12:23,Cambios para cargar el context automaticamente al generar el war'
'4856862c,Juan Carlos Ballesteros,2019-05-10 15:22:46,RDF de via: ahora los tramos tienen su propia URI'
'2cf395a9,Juan Carlos Ballesteros,2019-05-10 14:23:01,Tramovia: htmls'
'48c58e45,Juan Carlos Ballesteros,2019-05-10 14:04:35,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'874114fd,Juan Carlos Ballesteros,2019-05-10 14:04:23,Cambio en interfaz RDFModel y funcion prefixes'
'2e1b712e,Juan Carlos Ballesteros,2019-05-10 13:35:50,Tramovia: revision csv y formatos semanticos'
'0fba419d,Juan Carlos Ballesteros,2019-05-10 13:14:05,Test tramo vía datos rsql'
'64c59fa6,Juan Carlos Ballesteros,2019-05-10 13:03:25,Test tramo vía datos'
'8b529283,Juan Carlos Ballesteros,2019-05-10 12:53:59,Test tramo vía general'
'482f941b,Juan Carlos Ballesteros,2019-05-10 12:38:57,Correction junta en Datos'
'8e477bb8,Juan Carlos Ballesteros,2019-05-10 12:29:36,Correction junta en ETL'
'9273f724,Juan Carlos Ballesteros,2019-05-10 10:47:03,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'3ad75929,Juan Carlos Ballesteros,2019-05-10 10:46:54,Config por defecto para Oracle'
'749637ec,Carlos Martinez de la Casa Garcia,2019-05-10 09:27:10,Cambios JNDI parametrizar variable initail context (db.jndi.env)'
'80225d3e,Juan Carlos Ballesteros,2019-05-09 18:31:00,CallejeroTramoVia'
'bd044334,Juan Carlos Ballesteros,2019-05-09 17:25:01,Eliminamos interfaz withprefixes'
'8898dba9,Juan Carlos Ballesteros,2019-05-09 16:45:36,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'4a9df2e8,Juan Carlos Ballesteros,2019-05-09 16:45:16,Test acualizados callejero via'
'f5b6e05e,Carlos Martinez de la Casa Garcia,2019-05-09 16:40:37,Correciones Open311'
'8022ef5b,Juan Carlos Ballesteros,2019-05-09 15:04:13,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'ae5d283f,Juan Carlos Ballesteros,2019-05-09 15:02:11,Datos Callejero update'
'ef7421dd,Juan Carlos Ballesteros,2019-05-09 14:44:52,Update ETL callejero'
'447da5a4,Carlos Martinez de la Casa Garcia,2019-05-09 14:09:38,Cambios para la conexion via jndi'
'57725654,Carlos Martinez de la Casa Garcia,2019-05-09 11:55:20,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'85eed64f,Carlos Martinez de la Casa Garcia,2019-05-09 11:54:46,Correción category para punto de interes turistico, se eliminan acentos'
'e9451632,Juan Carlos Ballesteros,2019-05-09 09:55:43,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'4531fc52,Juan Carlos Ballesteros,2019-05-09 09:55:25,Campo URL en Organigrama'
'a43ac34d,Carlos Martinez de la Casa Garcia,2019-05-08 16:22:22,Fichero context para el acceso a datos por JNDI: solo se ha creado el resource agenda'
'2950fb03,Carlos Martinez de la Casa Garcia,2019-05-08 16:21:28,Lógica de Negocio para activar el Acceso a BBDD a traves de JNDI'
'82074d25,Juan Carlos Ballesteros,2019-05-06 15:57:29,Revisión html callejero vía'
'dfb23854,Juan Carlos Ballesteros,2019-05-06 11:21:06,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'8cec8701,Juan Carlos Ballesteros,2019-05-06 11:20:52,Tests callejero via'
'851d7bec,Carlos Martinez de la Casa Garcia,2019-05-06 10:51:14,Readme del módulo de Alojamientos'
'f9876706,Carlos Martinez de la Casa Garcia,2019-05-06 10:43:06,corregimos el uso de la vble nameController'
'a81de69f,Juan Carlos Ballesteros,2019-05-06 10:41:57,formato txt en n3 corregido'
'76be8a74,Juan Carlos Ballesteros,2019-05-06 10:37:05,Merge branch 'master' of https://bitbucket.org/localidata/ciudadesabiertas'
'6cf97a96,Juan Carlos Ballesteros,2019-05-06 10:36:55,Callejero Vía RDF'
'c39148df,Carlos Martinez de la Casa Garcia,2019-05-06 09:54:50,Redución de Código de los constructores (metódo cloneClass)'
'045ea22a,Juan Carlos Ballesteros,2019-05-03 17:03:32,Refactorización, test basicos'
'd13baa77,Juan Carlos Ballesteros,2019-05-03 16:20:50,Funcionamiento básico de vía comprobado'
'e113729a,Juan Carlos Ballesteros,2019-05-03 16:04:02,Controller Via'
'7c0fd00b,Juan Carlos Ballesteros,2019-05-03 15:49:52,Clases auxiliares vía'
'7cda963a,Juan Carlos Ballesteros,2019-05-03 15:41:52,Callejero: pom y model'
'ceb627f1,Juan Carlos Ballesteros,2019-05-03 15:10:53,Datos y ETL callejero vía'
'17214fdc,Carlos Martinez de la Casa Garcia,2019-05-03 13:52:13,Tipamos a Request el ttl que generamos'
'3ac58780,Carlos Martinez de la Casa Garcia,2019-05-03 13:44:24,Tipamos correctamente numCamas y numHabitaciones (xsd:int)'
'd7579f0d,Carlos Martinez de la Casa Garcia,2019-05-03 13:25:36,Añadimos class Report al RDF de Open311'
'd7bf865e,Carlos Martinez de la Casa Garcia,2019-05-03 13:25:06,Test para el módulo de Alojamientos'
'9933f59a,Juan Carlos Ballesteros,2019-05-03 12:57:51,Errores en RDF corregidos'
'd327d60e,Carlos Martinez de la Casa Garcia,2019-04-30 12:17:49,Primera version del modulo de alojamiento'
'95bac13a,Carlos Martinez de la Casa Garcia,2019-04-30 11:40:15,Modificacion para incluir contexto de alojamientos'
'25d8381f,Carlos Martinez de la Casa Garcia,2019-04-30 11:30:28,ETL Modificaciones en ETL Monumento'
'fd21a2e4,Carlos Martinez de la Casa Garcia,2019-04-30 11:29:36,Readme de Monumento'
